NUTS3;CODE
'SK032';'969 69'
'SK032';'969 70'
'SK032';'977 06'
'SK032';'977 07'
'SK032';'977 08'
'SK032';'977 09'
'SK032';'977 10'
'SK032';'977 11'
'SK032';'977 12'
'SK032';'977 13'
'SK032';'977 14'
'SK032';'977 15'
'SK032';'977 16'
'SK032';'977 17'
'SK032';'977 18'
'SK032';'977 19'
'SK032';'977 20'
'SK032';'977 21'
'SK032';'977 22'
'SK032';'977 23'
'SK032';'977 24'
'SK032';'977 25'
'SK032';'977 26'
'SK032';'977 27'
'SK032';'977 28'
'SK032';'977 29'
'SK032';'977 30'
'SK032';'977 31'
'SK032';'977 32'
'SK032';'977 33'
'SK032';'977 34'
'SK032';'977 35'
'SK032';'977 36'
'SK032';'977 37'
'SK032';'977 38'
'SK032';'977 39'
'SK032';'977 40'
'SK032';'977 41'
'SK032';'977 42'
'SK032';'977 43'
'SK032';'977 44'
'SK032';'977 45'
'SK032';'977 46'
'SK032';'977 47'
'SK032';'977 48'
'SK032';'977 49'
'SK032';'977 50'
'SK032';'977 51'
'SK032';'977 52'
'SK032';'977 53'
'SK032';'977 54'
'SK032';'977 55'
'SK032';'977 56'
'SK032';'977 57'
'SK032';'977 58'
'SK032';'977 59'
'SK032';'977 60'
'SK032';'977 61'
'SK032';'977 62'
'SK032';'977 63'
'SK032';'977 64'
'SK032';'977 65'
'SK032';'977 66'
'SK032';'977 67'
'SK032';'977 68'
'SK032';'977 69'
'SK032';'977 70'
'SK032';'977 71'
'SK032';'977 72'
'SK032';'977 73'
'SK032';'977 77'
'SK032';'977 78'
'SK032';'977 79'
'SK032';'977 80'
'SK032';'977 81'
'SK032';'977 82'
'SK032';'977 83'
'SK032';'977 84'
'SK032';'977 85'
'SK032';'977 86'
'SK032';'977 87'
'SK032';'977 88'
'SK032';'977 89'
'SK032';'981 02'
'SK032';'981 03'
'SK032';'981 04'
'SK032';'981 05'
'SK032';'981 06'
'SK032';'981 07'
'SK032';'981 08'
'SK032';'981 09'
'SK032';'981 10'
'SK032';'981 11'
'SK032';'981 12'
'SK032';'981 13'
'SK032';'981 14'
'SK032';'981 15'
'SK032';'981 16'
'SK032';'981 17'
'SK032';'981 18'
'SK032';'981 19'
'SK032';'981 20'
'SK032';'981 21'
'SK032';'981 22'
'SK032';'981 23'
'SK032';'981 24'
'SK032';'981 25'
'SK032';'981 26'
'SK032';'981 27'
'SK032';'981 28'
'SK032';'981 29'
'SK032';'981 30'
'SK032';'981 31'
'SK032';'981 32'
'SK032';'981 33'
'SK032';'981 34'
'SK032';'981 35'
'SK032';'981 36'
'SK032';'981 37'
'SK032';'981 38'
'SK032';'981 39'
'SK032';'981 40'
'SK032';'981 41'
'SK032';'981 42'
'SK032';'981 43'
'SK032';'981 44'
'SK032';'981 45'
'SK032';'981 46'
'SK032';'981 47'
'SK032';'981 48'
'SK032';'981 65'
'SK032';'981 66'
'SK032';'981 67'
'SK032';'981 68'
'SK032';'981 69'
'SK032';'981 70'
'SK032';'981 71'
'SK032';'981 83'
'SK032';'981 84'
'SK032';'981 85'
'SK032';'981 86'
'SK032';'981 87'
'SK032';'981 88'
'SK032';'981 89'
'SK032';'981 90'
'SK032';'981 91'
'SK032';'981 92'
'SK032';'981 93'
'SK032';'981 94'
'SK032';'981 95'
'SK032';'981 96'
'SK032';'981 97'
'SK032';'981 98'
'SK032';'981 99'
'SK032';'967 03'
'SK032';'967 04'
'SK032';'967 05'
'SK032';'967 06'
'SK032';'967 07'
'SK032';'967 08'
'SK032';'967 09'
'SK032';'967 10'
'SK032';'967 11'
'SK032';'967 12'
'SK032';'967 13'
'SK032';'967 14'
'SK032';'967 15'
'SK032';'967 16'
'SK032';'967 17'
'SK032';'967 18'
'SK032';'967 19'
'SK032';'967 20'
'SK032';'967 21'
'SK032';'967 22'
'SK032';'967 23'
'SK032';'967 24'
'SK032';'967 25'
'SK032';'967 26'
'SK032';'967 27'
'SK032';'967 28'
'SK032';'967 29'
'SK032';'967 30'
'SK032';'967 31'
'SK032';'967 32'
'SK032';'967 33'
'SK032';'967 34'
'SK032';'967 35'
'SK032';'967 36'
'SK032';'967 37'
'SK032';'967 38'
'SK032';'967 39'
'SK032';'967 40'
'SK032';'967 41'
'SK032';'967 42'
'SK032';'967 43'
'SK032';'967 44'
'SK032';'967 45'
'SK032';'967 46'
'SK032';'967 47'
'SK032';'967 48'
'SK032';'967 49'
'SK032';'967 50'
'SK032';'967 51'
'SK032';'967 52'
'SK032';'967 53'
'SK032';'967 54'
'SK032';'967 55'
'SK032';'967 56'
'SK032';'967 57'
'SK032';'967 58'
'SK032';'967 59'
'SK032';'967 66'
'SK032';'967 67'
'SK032';'984 06'
'SK032';'984 07'
'SK032';'984 08'
'SK032';'984 09'
'SK032';'984 10'
'SK032';'984 11'
'SK032';'984 12'
'SK032';'984 13'
'SK032';'984 14'
'SK032';'984 15'
'SK032';'984 16'
'SK032';'984 17'
'SK032';'984 18'
'SK032';'984 19'
'SK032';'984 20'
'SK032';'984 21'
'SK032';'984 22'
'SK032';'984 23'
'SK032';'984 24'
'SK032';'984 25'
'SK032';'984 26'
'SK032';'984 27'
'SK032';'984 28'
'SK032';'984 29'
'SK032';'984 30'
'SK032';'984 31'
'SK032';'984 32'
'SK032';'984 33'
'SK032';'984 34'
'SK032';'984 35'
'SK032';'984 36'
'SK032';'984 37'
'SK032';'984 38'
'SK032';'984 39'
'SK032';'984 40'
'SK032';'984 41'
'SK032';'984 42'
'SK032';'984 43'
'SK032';'984 44'
'SK032';'984 45'
'SK032';'984 46'
'SK032';'984 47'
'SK032';'984 48'
'SK032';'984 49'
'SK032';'984 50'
'SK032';'984 51'
'SK032';'984 52'
'SK032';'984 53'
'SK032';'984 54'
'SK032';'984 55'
'SK032';'984 56'
'SK032';'984 57'
'SK032';'984 58'
'SK032';'984 59'
'SK032';'984 60'
'SK032';'984 61'
'SK032';'984 62'
'SK032';'984 63'
'SK032';'984 64'
'SK032';'984 65'
'SK032';'984 66'
'SK032';'984 67'
'SK032';'984 68'
'SK032';'984 69'
'SK032';'984 70'
'SK032';'984 71'
'SK032';'984 72'
'SK032';'984 73'
'SK032';'984 74'
'SK032';'984 75'
'SK032';'984 76'
'SK032';'984 77'
'SK032';'984 78'
'SK032';'984 79'
'SK032';'984 80'
'SK032';'984 81'
'SK032';'984 82'
'SK032';'984 83'
'SK032';'984 84'
'SK032';'984 85'
'SK032';'984 86'
'SK032';'984 87'
'SK032';'984 88'
'SK032';'984 89'
'SK032';'984 04'
'SK010';'900 05'
'SK010';'900 06'
'SK010';'900 07'
'SK010';'900 08'
'SK010';'900 09'
'SK010';'900 10'
'SK010';'900 11'
'SK010';'900 12'
'SK010';'900 13'
'SK010';'900 14'
'SK010';'900 15'
'SK010';'900 16'
'SK010';'900 17'
'SK010';'900 18'
'SK010';'900 19'
'SK010';'900 20'
'SK010';'902 54'
'SK010';'902 55'
'SK010';'902 56'
'SK010';'902 57'
'SK010';'902 58'
'SK010';'902 59'
'SK010';'902 60'
'SK010';'902 61'
'SK010';'902 62'
'SK010';'902 63'
'SK010';'902 64'
'SK010';'902 65'
'SK010';'902 66'
'SK010';'902 67'
'SK010';'902 68'
'SK010';'902 69'
'SK010';'902 70'
'SK010';'902 71'
'SK010';'902 72'
'SK010';'902 73'
'SK010';'902 74'
'SK010';'902 75'
'SK010';'902 76'
'SK010';'902 77'
'SK010';'902 78'
'SK010';'902 79'
'SK010';'902 80'
'SK010';'902 81'
'SK010';'902 82'
'SK010';'902 83'
'SK010';'902 84'
'SK010';'902 85'
'SK010';'902 86'
'SK010';'902 87'
'SK010';'902 88'
'SK010';'902 89'
'SK010';'902 04'
'SK010';'902 15'
'SK010';'902 18'
'SK010';'902 05'
'SK021';'921 07'
'SK021';'921 08'
'SK021';'921 09'
'SK021';'921 10'
'SK021';'921 11'
'SK021';'921 12'
'SK021';'921 13'
'SK021';'921 14'
'SK021';'921 15'
'SK021';'921 16'
'SK021';'921 17'
'SK021';'921 18'
'SK021';'921 19'
'SK021';'921 20'
'SK021';'921 21'
'SK021';'921 22'
'SK021';'921 23'
'SK021';'921 24'
'SK021';'921 25'
'SK021';'921 26'
'SK021';'921 27'
'SK021';'921 28'
'SK021';'921 29'
'SK021';'921 30'
'SK021';'921 31'
'SK021';'921 32'
'SK021';'921 33'
'SK021';'921 34'
'SK021';'921 35'
'SK021';'921 36'
'SK021';'921 37'
'SK021';'921 38'
'SK021';'921 39'
'SK021';'921 40'
'SK021';'921 41'
'SK021';'921 42'
'SK021';'921 43'
'SK021';'921 44'
'SK021';'921 45'
'SK021';'921 46'
'SK021';'921 47'
'SK021';'921 48'
'SK021';'921 49'
'SK021';'921 50'
'SK021';'921 51'
'SK021';'921 52'
'SK021';'921 53'
'SK021';'921 54'
'SK021';'921 55'
'SK021';'921 56'
'SK021';'921 57'
'SK021';'921 58'
'SK021';'921 59'
'SK021';'921 60'
'SK021';'921 61'
'SK021';'921 63'
'SK021';'921 64'
'SK021';'921 65'
'SK021';'921 66'
'SK021';'921 67'
'SK021';'921 68'
'SK021';'921 69'
'SK021';'921 70'
'SK021';'921 71'
'SK021';'921 72'
'SK021';'921 73'
'SK021';'921 74'
'SK021';'921 75'
'SK021';'921 76'
'SK021';'921 77'
'SK021';'921 78'
'SK021';'921 79'
'SK021';'921 80'
'SK021';'921 81'
'SK021';'921 82'
'SK021';'921 83'
'SK021';'921 84'
'SK021';'921 85'
'SK021';'921 86'
'SK021';'921 87'
'SK021';'921 88'
'SK021';'921 89'
'SK021';'921 05'
'SK021';'921 06'
'SK021';'905 65'
'SK021';'905 66'
'SK021';'905 67'
'SK021';'905 68'
'SK021';'905 71'
'SK021';'905 72'
'SK021';'905 73'
'SK021';'905 74'
'SK021';'905 75'
'SK021';'905 76'
'SK021';'905 77'
'SK021';'905 78'
'SK021';'905 79'
'SK021';'905 80'
'SK021';'905 81'
'SK021';'905 82'
'SK021';'905 83'
'SK021';'905 84'
'SK021';'905 85'
'SK021';'905 86'
'SK021';'905 87'
'SK021';'905 88'
'SK021';'905 89'
'SK021';'905 03'
'SK021';'926 04'
'SK021';'926 05'
'SK021';'926 06'
'SK021';'926 07'
'SK021';'926 08'
'SK021';'926 09'
'SK021';'926 10'
'SK021';'926 11'
'SK021';'926 12'
'SK021';'926 13'
'SK021';'926 14'
'SK021';'926 15'
'SK021';'926 16'
'SK021';'926 17'
'SK021';'926 18'
'SK021';'926 19'
'SK021';'926 20'
'SK021';'926 21'
'SK021';'926 22'
'SK021';'926 23'
'SK021';'926 24'
'SK021';'926 25'
'SK021';'926 26'
'SK021';'926 27'
'SK021';'926 28'
'SK021';'926 29'
'SK021';'926 30'
'SK021';'926 31'
'SK021';'926 32'
'SK021';'926 33'
'SK021';'926 34'
'SK021';'926 35'
'SK021';'926 36'
'SK021';'926 37'
'SK021';'926 38'
'SK021';'926 39'
'SK021';'926 40'
'SK021';'926 41'
'SK021';'926 42'
'SK021';'926 43'
'SK021';'926 44'
'SK021';'926 45'
'SK021';'926 46'
'SK021';'926 47'
'SK021';'926 48'
'SK021';'926 49'
'SK021';'926 50'
'SK021';'926 51'
'SK021';'926 52'
'SK021';'926 53'
'SK021';'926 54'
'SK021';'926 55'
'SK021';'926 56'
'SK021';'926 57'
'SK021';'926 58'
'SK021';'926 59'
'SK021';'926 60'
'SK021';'926 61'
'SK021';'926 62'
'SK021';'926 63'
'SK021';'926 64'
'SK021';'926 65'
'SK021';'926 66'
'SK021';'926 67'
'SK021';'926 68'
'SK021';'926 69'
'SK021';'926 70'
'SK021';'926 71'
'SK021';'926 72'
'SK021';'926 73'
'SK021';'926 74'
'SK021';'926 75'
'SK021';'926 76'
'SK021';'926 77'
'SK021';'926 78'
'SK021';'926 79'
'SK021';'926 80'
'SK021';'926 87'
'SK021';'926 88'
'SK021';'926 89'
'SK021';'926 90'
'SK021';'926 91'
'SK021';'926 92'
'SK021';'926 93'
'SK021';'926 94'
'SK021';'926 95'
'SK021';'926 96'
'SK021';'926 97'
'SK021';'926 98'
'SK021';'926 99'
'SK021';'926 03'
'SK021';'909 04'
'SK021';'909 05'
'SK021';'909 06'
'SK021';'909 07'
'SK021';'909 08'
'SK021';'909 09'
'SK021';'909 03'
'SK021';'918 17'
'SK021';'918 18'
'SK021';'918 19'
'SK021';'918 20'
'SK021';'918 21'
'SK021';'918 22'
'SK021';'918 23'
'SK021';'918 24'
'SK021';'918 25'
'SK021';'918 26'
'SK021';'918 27'
'SK021';'918 28'
'SK021';'918 29'
'SK021';'918 30'
'SK021';'918 31'
'SK021';'918 32'
'SK021';'918 33'
'SK021';'918 34'
'SK021';'918 35'
'SK021';'918 36'
'SK021';'918 37'
'SK021';'918 38'
'SK021';'918 39'
'SK021';'918 40'
'SK021';'918 41'
'SK021';'918 42'
'SK021';'918 43'
'SK021';'918 44'
'SK021';'918 45'
'SK021';'918 46'
'SK021';'918 47'
'SK021';'918 48'
'SK021';'918 49'
'SK021';'918 50'
'SK021';'918 51'
'SK021';'918 52'
'SK021';'918 53'
'SK021';'918 54'
'SK021';'918 55'
'SK021';'918 56'
'SK021';'918 57'
'SK021';'918 58'
'SK021';'918 59'
'SK021';'918 60'
'SK021';'918 61'
'SK021';'918 62'
'SK021';'918 63'
'SK021';'918 64'
'SK021';'918 65'
'SK021';'918 66'
'SK021';'918 67'
'SK021';'918 68'
'SK021';'918 69'
'SK021';'918 70'
'SK021';'918 71'
'SK021';'918 72'
'SK021';'918 73'
'SK021';'918 74'
'SK021';'918 75'
'SK021';'918 76'
'SK021';'918 77'
'SK021';'918 78'
'SK021';'918 79'
'SK021';'918 80'
'SK021';'918 81'
'SK021';'918 82'
'SK021';'918 83'
'SK021';'918 84'
'SK021';'918 85'
'SK021';'918 86'
'SK021';'918 87'
'SK021';'918 88'
'SK021';'918 89'
'SK021';'918 90'
'SK021';'917 10'
'SK021';'917 75'
'SK021';'917 95'
'SK021';'917 03'
'SK022';'907 04'
'SK022';'907 05'
'SK022';'907 06'
'SK022';'907 13'
'SK022';'907 14'
'SK022';'907 15'
'SK022';'907 16'
'SK022';'907 17'
'SK022';'907 18'
'SK022';'907 19'
'SK022';'907 20'
'SK022';'907 21'
'SK022';'907 22'
'SK022';'907 23'
'SK022';'907 24'
'SK022';'907 25'
'SK022';'907 26'
'SK022';'907 27'
'SK022';'907 28'
'SK022';'907 29'
'SK022';'907 30'
'SK022';'907 31'
'SK022';'907 32'
'SK022';'907 33'
'SK022';'907 34'
'SK022';'907 35'
'SK022';'907 36'
'SK022';'907 37'
'SK022';'907 38'
'SK022';'907 39'
'SK022';'907 40'
'SK022';'907 41'
'SK022';'907 42'
'SK022';'907 43'
'SK022';'907 44'
'SK022';'907 45'
'SK022';'907 46'
'SK022';'907 47'
'SK022';'907 48'
'SK022';'907 49'
'SK022';'907 50'
'SK022';'907 51'
'SK022';'907 52'
'SK022';'907 53'
'SK022';'907 54'
'SK022';'907 55'
'SK022';'907 56'
'SK022';'907 57'
'SK022';'907 58'
'SK022';'907 59'
'SK022';'907 60'
'SK022';'907 61'
'SK022';'907 62'
'SK022';'907 63'
'SK022';'907 64'
'SK022';'907 65'
'SK022';'907 66'
'SK022';'907 67'
'SK022';'907 68'
'SK022';'907 69'
'SK022';'907 70'
'SK022';'907 71'
'SK022';'907 72'
'SK022';'907 73'
'SK022';'907 74'
'SK022';'907 75'
'SK022';'907 76'
'SK022';'907 77'
'SK022';'907 78'
'SK022';'907 79'
'SK022';'907 80'
'SK022';'907 81'
'SK022';'907 82'
'SK022';'907 83'
'SK022';'907 84'
'SK022';'907 85'
'SK022';'907 86'
'SK022';'907 87'
'SK022';'907 88'
'SK022';'907 89'
'SK022';'907 90'
'SK022';'907 91'
'SK022';'907 92'
'SK022';'907 93'
'SK022';'907 94'
'SK022';'907 95'
'SK022';'907 96'
'SK022';'907 97'
'SK022';'907 98'
'SK022';'907 99'
'SK022';'907 03'
'SK022';'915 06'
'SK022';'915 07'
'SK022';'915 08'
'SK022';'915 09'
'SK022';'915 34'
'SK022';'915 35'
'SK022';'915 36'
'SK022';'915 37'
'SK022';'915 38'
'SK022';'915 39'
'SK022';'915 40'
'SK022';'915 41'
'SK022';'915 42'
'SK022';'915 43'
'SK022';'915 44'
'SK022';'915 45'
'SK022';'915 46'
'SK022';'915 47'
'SK022';'915 48'
'SK022';'915 49'
'SK022';'915 50'
'SK022';'915 51'
'SK022';'915 52'
'SK022';'915 53'
'SK022';'915 54'
'SK022';'915 55'
'SK022';'915 56'
'SK022';'915 57'
'SK022';'915 58'
'SK022';'915 59'
'SK022';'915 60'
'SK022';'915 61'
'SK022';'915 62'
'SK022';'915 63'
'SK022';'915 64'
'SK022';'915 65'
'SK022';'915 66'
'SK022';'915 67'
'SK022';'915 68'
'SK022';'915 69'
'SK022';'915 70'
'SK022';'915 71'
'SK022';'915 72'
'SK022';'915 73'
'SK022';'915 74'
'SK022';'915 75'
'SK022';'915 76'
'SK022';'915 77'
'SK022';'915 78'
'SK022';'915 79'
'SK022';'915 80'
'SK022';'915 81'
'SK022';'915 82'
'SK022';'915 83'
'SK022';'915 84'
'SK022';'915 85'
'SK022';'915 86'
'SK022';'915 87'
'SK022';'915 88'
'SK022';'915 89'
'SK022';'915 03'
'SK022';'017 11'
'SK022';'017 12'
'SK022';'017 13'
'SK022';'017 14'
'SK022';'017 15'
'SK022';'017 16'
'SK022';'017 17'
'SK022';'017 18'
'SK022';'017 19'
'SK022';'017 20'
'SK022';'017 21'
'SK022';'017 22'
'SK022';'017 23'
'SK022';'017 24'
'SK022';'017 25'
'SK022';'017 26'
'SK022';'017 27'
'SK022';'017 28'
'SK022';'017 29'
'SK022';'017 30'
'SK022';'017 31'
'SK022';'017 32'
'SK022';'017 33'
'SK022';'017 34'
'SK022';'017 35'
'SK022';'017 36'
'SK022';'017 37'
'SK022';'017 38'
'SK022';'017 39'
'SK022';'017 40'
'SK022';'017 41'
'SK022';'017 42'
'SK022';'017 43'
'SK022';'017 44'
'SK022';'017 45'
'SK022';'017 46'
'SK022';'017 47'
'SK022';'017 48'
'SK022';'017 49'
'SK022';'017 50'
'SK022';'017 51'
'SK022';'017 52'
'SK022';'017 53'
'SK022';'017 54'
'SK022';'017 55'
'SK022';'017 56'
'SK022';'017 57'
'SK022';'017 58'
'SK022';'017 59'
'SK022';'017 60'
'SK022';'017 61'
'SK022';'017 62'
'SK022';'017 63'
'SK022';'017 64'
'SK022';'017 65'
'SK022';'017 66'
'SK022';'017 67'
'SK022';'017 68'
'SK022';'017 69'
'SK022';'017 70'
'SK022';'017 71'
'SK022';'017 72'
'SK022';'017 73'
'SK022';'017 74'
'SK022';'017 75'
'SK022';'017 76'
'SK022';'017 77'
'SK022';'017 78'
'SK022';'017 79'
'SK022';'017 80'
'SK022';'017 81'
'SK022';'017 82'
'SK022';'017 83'
'SK022';'017 84'
'SK022';'017 85'
'SK022';'017 86'
'SK022';'017 87'
'SK022';'017 88'
'SK022';'017 89'
'SK022';'017 90'
'SK022';'971 10'
'SK022';'971 11'
'SK022';'971 12'
'SK022';'971 13'
'SK022';'971 14'
'SK022';'971 15'
'SK022';'971 16'
'SK022';'971 17'
'SK022';'971 18'
'SK022';'971 19'
'SK022';'971 20'
'SK022';'971 21'
'SK022';'971 22'
'SK022';'971 23'
'SK022';'971 24'
'SK022';'971 25'
'SK022';'971 26'
'SK022';'971 27'
'SK022';'971 28'
'SK022';'971 29'
'SK022';'971 30'
'SK022';'971 31'
'SK022';'971 32'
'SK022';'971 33'
'SK022';'971 34'
'SK022';'971 35'
'SK022';'971 36'
'SK022';'971 37'
'SK022';'971 38'
'SK022';'971 39'
'SK022';'971 40'
'SK022';'971 41'
'SK022';'971 42'
'SK022';'971 43'
'SK022';'971 44'
'SK022';'971 45'
'SK022';'971 46'
'SK022';'971 47'
'SK022';'971 48'
'SK022';'971 49'
'SK022';'971 50'
'SK022';'971 51'
'SK022';'971 52'
'SK022';'971 53'
'SK022';'971 54'
'SK022';'971 55'
'SK022';'971 56'
'SK022';'971 57'
'SK022';'971 58'
'SK022';'971 59'
'SK022';'971 60'
'SK022';'971 61'
'SK022';'971 62'
'SK022';'971 63'
'SK022';'971 64'
'SK022';'971 65'
'SK022';'971 66'
'SK022';'971 67'
'SK022';'971 68'
'SK022';'971 69'
'SK022';'971 70'
'SK022';'971 71'
'SK022';'971 72'
'SK022';'971 73'
'SK022';'971 74'
'SK022';'971 75'
'SK022';'971 76'
'SK022';'971 77'
'SK022';'971 78'
'SK022';'971 79'
'SK022';'971 80'
'SK022';'971 81'
'SK022';'971 82'
'SK022';'971 83'
'SK022';'971 84'
'SK022';'971 85'
'SK022';'971 86'
'SK022';'971 87'
'SK022';'971 88'
'SK022';'971 89'
'SK022';'971 90'
'SK022';'971 04'
'SK022';'971 05'
'SK022';'971 06'
'SK022';'020 05'
'SK022';'020 06'
'SK022';'020 07'
'SK022';'020 08'
'SK022';'020 09'
'SK022';'020 10'
'SK022';'020 11'
'SK022';'020 12'
'SK022';'020 13'
'SK022';'020 14'
'SK022';'020 15'
'SK022';'020 16'
'SK022';'020 17'
'SK022';'020 18'
'SK022';'020 19'
'SK022';'020 20'
'SK022';'020 21'
'SK022';'020 22'
'SK022';'020 23'
'SK022';'020 24'
'SK022';'020 25'
'SK022';'020 26'
'SK022';'020 27'
'SK022';'020 28'
'SK022';'020 29'
'SK022';'020 30'
'SK022';'020 31'
'SK022';'020 32'
'SK022';'020 33'
'SK022';'020 34'
'SK022';'020 35'
'SK022';'020 36'
'SK022';'020 37'
'SK022';'020 38'
'SK022';'020 39'
'SK022';'020 40'
'SK022';'911 15'
'SK022';'911 16'
'SK022';'911 17'
'SK022';'911 18'
'SK022';'911 19'
'SK022';'911 20'
'SK022';'911 21'
'SK022';'911 22'
'SK022';'911 23'
'SK022';'911 24'
'SK022';'911 25'
'SK022';'911 26'
'SK022';'911 27'
'SK022';'911 28'
'SK022';'911 29'
'SK022';'911 30'
'SK022';'911 31'
'SK022';'911 32'
'SK022';'911 33'
'SK022';'911 34'
'SK022';'911 35'
'SK022';'911 36'
'SK022';'911 37'
'SK022';'911 39'
'SK022';'911 40'
'SK022';'911 41'
'SK022';'911 42'
'SK022';'911 43'
'SK022';'911 44'
'SK022';'911 45'
'SK022';'911 46'
'SK022';'911 47'
'SK022';'911 48'
'SK022';'911 49'
'SK022';'911 50'
'SK022';'911 51'
'SK022';'911 52'
'SK022';'911 53'
'SK022';'911 54'
'SK022';'911 55'
'SK022';'911 56'
'SK022';'911 57'
'SK022';'911 58'
'SK022';'911 59'
'SK022';'911 60'
'SK022';'911 61'
'SK022';'911 62'
'SK022';'911 63'
'SK022';'911 64'
'SK022';'911 65'
'SK022';'911 66'
'SK022';'911 67'
'SK022';'911 68'
'SK022';'911 69'
'SK022';'911 70'
'SK022';'911 71'
'SK022';'911 72'
'SK022';'911 73'
'SK022';'911 74'
'SK022';'911 75'
'SK022';'911 76'
'SK022';'911 77'
'SK022';'911 78'
'SK022';'911 79'
'SK022';'911 80'
'SK022';'911 81'
'SK022';'911 82'
'SK022';'911 83'
'SK022';'911 84'
'SK022';'911 85'
'SK022';'911 86'
'SK022';'911 87'
'SK022';'911 88'
'SK022';'911 89'
'SK022';'911 90'
'SK022';'911 91'
'SK022';'911 92'
'SK022';'911 93'
'SK022';'911 94'
'SK022';'911 95'
'SK022';'911 96'
'SK022';'911 97'
'SK022';'911 98'
'SK022';'911 99'
'SK022';'912 01'
'SK022';'912 02'
'SK022';'912 03'
'SK022';'912 04'
'SK022';'912 05'
'SK022';'912 06'
'SK022';'912 07'
'SK022';'912 08'
'SK022';'912 09'
'SK022';'912 10'
'SK022';'912 11'
'SK022';'912 12'
'SK022';'912 13'
'SK022';'912 14'
'SK022';'912 15'
'SK022';'912 16'
'SK022';'912 17'
'SK022';'912 18'
'SK022';'912 19'
'SK022';'912 20'
'SK022';'912 21'
'SK022';'912 22'
'SK022';'912 23'
'SK022';'912 24'
'SK022';'912 25'
'SK022';'912 26'
'SK022';'912 27'
'SK022';'912 28'
'SK022';'912 29'
'SK022';'912 30'
'SK022';'912 31'
'SK022';'912 32'
'SK022';'912 33'
'SK022';'912 34'
'SK022';'912 35'
'SK022';'912 36'
'SK022';'912 37'
'SK022';'912 38'
'SK022';'912 39'
'SK022';'912 40'
'SK022';'912 41'
'SK022';'912 42'
'SK022';'912 43'
'SK022';'912 44'
'SK022';'912 45'
'SK022';'912 46'
'SK022';'912 47'
'SK022';'912 48'
'SK022';'912 49'
'SK022';'912 50'
'SK022';'912 51'
'SK022';'912 52'
'SK022';'912 53'
'SK022';'912 54'
'SK022';'912 55'
'SK022';'912 56'
'SK022';'912 57'
'SK022';'912 58'
'SK022';'912 59'
'SK022';'912 60'
'SK022';'912 61'
'SK022';'912 62'
'SK022';'912 63'
'SK022';'912 64'
'SK022';'912 65'
'SK022';'912 66'
'SK022';'912 67'
'SK022';'912 77'
'SK023';'950 03'
'SK023';'950 04'
'SK023';'950 05'
'SK023';'950 06'
'SK023';'950 07'
'SK023';'950 08'
'SK023';'950 09'
'SK023';'950 10'
'SK023';'950 11'
'SK023';'950 12'
'SK023';'950 16'
'SK023';'950 17'
'SK023';'950 18'
'SK023';'950 19'
'SK023';'950 20'
'SK023';'950 21'
'SK023';'950 22'
'SK023';'950 23'
'SK023';'950 24'
'SK023';'950 25'
'SK023';'950 26'
'SK023';'950 27'
'SK023';'950 28'
'SK023';'950 29'
'SK023';'950 30'
'SK023';'950 31'
'SK023';'950 32'
'SK023';'950 33'
'SK023';'950 34'
'SK023';'950 35'
'SK023';'950 36'
'SK023';'950 37'
'SK023';'950 38'
'SK023';'950 39'
'SK023';'950 40'
'SK023';'950 41'
'SK023';'950 42'
'SK023';'950 43'
'SK023';'950 44'
'SK023';'950 45'
'SK023';'950 46'
'SK023';'950 47'
'SK023';'950 48'
'SK023';'950 49'
'SK023';'950 50'
'SK023';'950 51'
'SK023';'950 52'
'SK023';'950 53'
'SK023';'950 54'
'SK023';'950 55'
'SK023';'950 56'
'SK023';'950 57'
'SK023';'950 58'
'SK023';'950 59'
'SK023';'950 60'
'SK023';'950 61'
'SK023';'950 62'
'SK023';'950 63'
'SK023';'950 64'
'SK023';'950 65'
'SK023';'950 66'
'SK023';'950 67'
'SK023';'950 68'
'SK023';'950 69'
'SK023';'950 70'
'SK023';'950 71'
'SK023';'950 72'
'SK023';'950 73'
'SK023';'950 74'
'SK023';'950 75'
'SK023';'950 76'
'SK023';'950 77'
'SK023';'950 78'
'SK023';'950 79'
'SK023';'950 80'
'SK023';'950 81'
'SK023';'950 82'
'SK023';'950 83'
'SK023';'950 84'
'SK023';'950 85'
'SK023';'950 86'
'SK023';'950 87'
'SK023';'950 88'
'SK023';'950 89'
'SK023';'950 90'
'SK023';'950 91'
'SK023';'950 92'
'SK023';'950 93'
'SK023';'950 94'
'SK023';'950 95'
'SK023';'950 96'
'SK023';'950 97'
'SK023';'950 98'
'SK023';'950 99'
'SK023';'949 10'
'SK023';'949 12'
'SK023';'949 03'
'SK023';'949 04'
'SK023';'949 06'
'SK023';'940 05'
'SK023';'940 16'
'SK023';'940 30'
'SK023';'940 34'
'SK023';'940 35'
'SK023';'940 36'
'SK023';'940 37'
'SK023';'940 43'
'SK023';'940 44'
'SK023';'940 48'
'SK023';'940 49'
'SK023';'940 83'
'SK023';'940 86'
'SK023';'940 87'
'SK023';'940 90'
'SK023';'940 91'
'SK023';'940 94'
'SK023';'940 06'
'SK023';'940 07'
'SK023';'940 08'
'SK023';'940 09'
'SK023';'940 10'
'SK023';'940 11'
'SK023';'940 12'
'SK023';'940 13'
'SK023';'940 14'
'SK023';'940 15'
'SK023';'927 03'
'SK023';'927 06'
'SK023';'927 07'
